sentence_id	token_id	token	surprisal
202	5	menu	14.144387
202	6	.	2.146708
203	1	The	0.0
203	2	cyclist	18.940987
203	3	completed	15.454476
203	4	the	2.213967
203	5	project	6.697287
203	6	.	1.614136
204	1	The	0.0
204	2	cyclist	18.940987
204	3	completed	15.454476
204	4	the	2.213967
204	5	race	10.811224
204	6	.	1.72279
205	1	The	0.0
205	2	cyclist	18.940987
205	3	fixed	19.639378
205	4	the	3.26648
205	5	hair	10.993195
205	6	.	2.807192
206	1	The	0.0
206	2	cyclist	18.940987
206	3	fixed	19.639378
206	4	the	3.26648
206	5	bike	14.949562
206	6	.	2.620362
207	1	The	0.0
207	2	cyclist	18.940987
207	3	rode	17.277502
207	4	the	3.097925
207	5	skates	16.808487
207	6	.	3.553767
208	1	The	0.0
208	2	cyclist	18.940987
208	3	rode	17.277502
208	4	the	3.097925
208	5	bike	12.912992
208	6	.	3.734819
209	1	The	0.0
209	2	dealer	13.801082
209	3	checked	17.103033
209	4	the	3.972084
209	5	net	11.545467
209	6	.	5.875822
210	1	The	0.0
210	2	dealer	13.801082
210	3	checked	17.103033
210	4	the	3.972084
210	5	car	9.04713
210	6	.	2.582775
211	1	The	0.0
211	2	dealer	13.801082
211	3	examined	16.554148
211	4	the	2.336315
211	5	plant	10.529685
211	6	.	1.951621
212	1	The	0.0
212	2	dealer	13.801082
212	3	examined	16.554148
212	4	the	2.336315
212	5	car	10.670883
212	6	.	2.416873
213	1	The	0.0
213	2	dealer	13.801082
213	3	sold	10.882307
213	4	the	3.993044
213	5	meat	11.522352
213	6	.	2.99096
214	1	The	0.0
214	2	dealer	13.801082
214	3	sold	10.882307
214	4	the	3.993044
214	5	car	8.690189
214	6	.	2.746263
215	1	The	0.0
215	2	deejay	21.844109
215	3	mixed	18.863676
215	4	the	6.203641
215	5	ingredient	16.425127
215	6	.	2.499671
216	1	The	0.0
216	2	deejay	21.844109
216	3	mixed	18.863676
216	4	the	6.203641
216	5	music	9.33416
216	6	.	2.629139
217	1	The	0.0
217	2	demonstrator	19.63566
217	3	carried	13.533579
217	4	the	4.356595
217	5	ball	6.881747
217	6	.	3.02827
218	1	The	0.0
218	2	demonstrator	19.63566
218	3	carried	13.533579
218	4	the	4.356595
218	5	flag	9.945966
218	6	.	2.663479
219	1	The	0.0
219	2	demonstrator	19.63566
219	3	signed	14.380892
219	4	the	5.475245
219	5	shirt	14.700351
219	6	.	2.418633
220	1	The	0.0
220	2	demonstrator	19.63566
220	3	signed	14.380892
220	4	the	5.475245
220	5	petition	13.191314
220	6	.	1.98113
221	1	The	0.0
221	2	demonstrator	19.63566
221	3	threw	15.161193
221	4	the	3.314458
221	5	UNK-LC	9.431219
221	6	.	3.166748
222	1	The	0.0
222	2	demonstrator	19.63566
222	3	threw	15.161193
222	4	the	3.314458
222	5	stone	11.415646
222	6	.	3.612899
223	1	The	0.0
223	2	diplomat	16.162626
223	3	carried	13.689941
223	4	the	3.686505
223	5	dog	12.56253
223	6	.	3.544849
224	1	The	0.0
224	2	diplomat	16.162626
224	3	carried	13.689941
224	4	the	3.686505
224	5	message	8.598804
224	6	.	3.185544
225	1	The	0.0
225	2	doctor	12.967767
225	3	helped	12.315525
225	4	the	3.990216
225	5	cook	16.315985
225	6	.	2.859451
226	1	The	0.0
226	2	doctor	12.967767
226	3	helped	12.315525
226	4	the	3.990216
226	5	woman	9.610723
226	6	.	4.324467
227	1	The	0.0
227	2	doctor	12.967767
227	3	offered	12.670911
227	4	the	4.221189
227	5	breakfast	17.154623
227	6	.	3.055237
228	1	The	0.0
228	2	doctor	12.967767
228	3	offered	12.670911
228	4	the	4.221189
228	5	support	8.763641
228	6	.	4.157291
229	1	The	0.0
229	2	doctor	12.967767
229	3	sewed	18.668699
229	4	the	4.677301
229	5	shoe	14.497046
229	6	.	3.332666
230	1	The	0.0
230	2	doctor	12.967767
230	3	sewed	18.668699
230	4	the	4.677301
230	5	wound	13.963063
230	6	.	2.847232
231	1	The	0.0
231	2	doctor	12.967767
231	3	used	9.77237
231	4	the	5.040434
231	5	shovel	16.853701
231	6	.	2.628963
232	1	The	0.0
232	2	doctor	12.967767
232	3	used	9.77237
232	4	the	5.040434
232	5	stethoscope	19.641533
232	6	.	2.485032
233	1	The	0.0
233	2	doctor	12.967767
233	3	visited	14.435276
233	4	the	1.818236
233	5	museum	9.853543
233	6	.	1.67067
234	1	The	0.0
234	2	doctor	12.967767
234	3	visited	14.435276
234	4	the	1.818236
234	5	patient	10.000315
234	6	.	1.766661
235	1	The	0.0
235	2	doctor	12.967767
235	3	wrote	11.339885
235	4	the	3.85148
235	5	UNK-LC-ion	12.190168
235	6	.	3.156205
236	1	The	0.0
236	2	doctor	12.967767
236	3	wrote	11.339885
236	4	the	3.85148
236	5	diagnosis	12.497506
236	6	.	2.353837
237	1	The	0.0
237	2	dog	13.226348
237	3	ate	15.529973
237	4	the	3.791348
237	5	plant	9.940891
237	6	.	1.89656
238	1	The	0.0
238	2	dog	13.226348
238	3	ate	15.529973
238	4	the	3.791348
238	5	bone	13.401051
238	6	.	2.209179
239	1	The	0.0
239	2	dog	13.226348
239	3	carried	13.402135
239	4	the	4.549802
239	5	flag	9.967985
239	6	.	2.290358
240	1	The	0.0
240	2	dog	13.226348
240	3	carried	13.402135
240	4	the	4.549802
240	5	ball	7.167228
240	6	.	2.563081
241	1	The	0.0
241	2	dog	13.226348
241	3	caught	12.991637
241	4	the	3.359704
241	5	wave	12.295917
241	6	.	4.27317
242	1	The	0.0
242	2	dog	13.226348
242	3	caught	12.991637
242	4	the	3.359704
242	5	ball	7.238271
242	6	.	2.313018
243	1	The	0.0
243	2	dog	13.226348
243	3	chased	17.828262
243	4	the	3.679122
243	5	tank	11.711371
243	6	.	1.96755
244	1	The	0.0
244	2	dog	13.226348
244	3	chased	17.828262
244	4	the	3.679122
244	5	ball	7.435015
244	6	.	2.057994
245	1	The	0.0
245	2	dog	13.226348
245	3	dug	15.7686
245	4	the	6.119953
245	5	grave	11.808919
245	6	.	2.192499
246	1	The	0.0
246	2	dog	13.226348
246	3	dug	15.7686
246	4	the	6.119953
246	5	hole	8.117678
246	6	.	2.005191
247	1	The	0.0
247	2	dog	13.226348
247	3	fetched	16.600344
247	4	the	3.562755
247	5	tray	16.854797
247	6	.	2.436253
248	1	The	0.0
248	2	dog	13.226348
248	3	fetched	16.600344
248	4	the	3.562755
248	5	ball	9.527671
248	6	.	2.29872
249	1	The	0.0
249	2	dog	13.226348
249	3	pulled	13.41517
249	4	the	3.817932
249	5	trigger	11.699112
249	6	.	2.601332
250	1	The	0.0
250	2	dog	13.226348
250	3	pulled	13.41517
250	4	the	3.817932
250	5	sled	13.529554
250	6	.	3.111901
251	1	The	0.0
251	2	driver	12.78445
251	3	heard	14.379822
251	4	the	4.23336
251	5	baby	9.876429
251	6	.	2.857724
252	1	The	0.0
252	2	driver	12.78445
252	3	heard	14.379822
252	4	the	4.23336
252	5	horn	15.420767
252	6	.	2.181983
253	1	The	0.0
253	2	electrician	18.697893
253	3	checked	16.001766
253	4	the	4.038588
253	5	rifle	12.249059
253	6	.	2.646439
254	1	The	0.0
254	2	electrician	18.697893
254	3	checked	16.001766
254	4	the	4.038588
254	5	device	11.197158
254	6	.	2.567076
255	1	The	0.0
255	2	employee	12.285547
255	3	passed	13.430107
255	4	the	4.224243
255	5	rifle	18.216225
255	6	.	2.350217
256	1	The	0.0
256	2	employee	12.285547
256	3	passed	13.430107
256	4	the	4.224243
256	5	report	9.088564
256	6	.	1.704535
257	1	The	0.0
257	2	employer	12.937079
257	3	offered	11.972365
257	4	the	4.147934
257	5	candy	17.677898
257	6	.	3.452388
258	1	The	0.0
258	2	employer	12.937079
258	3	offered	11.972365
258	4	the	4.147934
258	5	job	6.889492
258	6	.	2.62659
259	1	The	0.0
259	2	engineer	14.720779
259	3	completed	15.25906
259	4	the	2.090563
259	5	painting	15.577497
259	6	.	1.964928
260	1	The	0.0
260	2	engineer	14.720779
260	3	completed	15.25906
260	4	the	2.090563
260	5	project	7.045108
260	6	.	1.52061
261	1	The	0.0
261	2	engineer	14.720779
261	3	drew	14.029004
261	4	the	3.685883
261	5	flower	16.733078
261	6	.	3.095417
262	1	The	0.0
262	2	engineer	14.720779
262	3	drew	14.029004
262	4	the	3.685883
262	5	turbine	18.195219
262	6	.	3.172125
263	1	The	0.0
263	2	farmer	14.749851
263	3	picked	13.489453
263	4	the	5.069279
263	5	killer	14.325456
263	6	.	2.98626
264	1	The	0.0
264	2	farmer	14.749851
264	3	picked	13.489453
264	4	the	5.069279
264	5	vegetable	14.560687
264	6	.	3.776384
265	1	The	0.0
265	2	farmer	14.749851
265	3	plowed	16.941185
265	4	the	4.402412
265	5	sand	10.700094
265	6	.	4.357154
266	1	The	0.0
266	2	farmer	14.749851
266	3	plowed	16.941185
266	4	the	4.402412
266	5	field	9.475256
266	6	.	3.948851
267	1	The	0.0
267	2	farmer	14.749851
267	3	sold	11.223809
267	4	the	3.597848
267	5	drug	8.865806
267	6	.	2.953531
268	1	The	0.0
268	2	farmer	14.749851
268	3	sold	11.223809
268	4	the	3.597848
268	5	corn	10.331933
268	6	.	3.375237
269	1	The	0.0
269	2	farmer	14.749851
269	3	sprayed	18.291969
269	4	the	3.208863
269	5	cream	13.576888
269	6	.	2.909671
270	1	The	0.0
270	2	farmer	14.749851
270	3	sprayed	18.291969
270	4	the	3.208863
270	5	pesticide	16.019281
270	6	.	2.694462
271	1	The	0.0
271	2	farmer	14.749851
271	3	used	10.244302
271	4	the	4.102557
271	5	computer	9.191813
271	6	.	3.241136
272	1	The	0.0
272	2	farmer	14.749851
272	3	used	10.244302
272	4	the	4.102557
272	5	shovel	16.413498
272	6	.	2.727671
273	1	The	0.0
273	2	fighter	15.325223
273	3	kicked	15.609817
273	4	the	6.407809
273	5	television	12.511091
273	6	.	4.061292
274	1	The	0.0
274	2	fighter	15.325223
274	3	kicked	15.609817
274	4	the	6.407809
274	5	opponent	16.247768
274	6	.	2.970737
275	1	The	0.0
275	2	firefighter	20.064129
275	3	fought	15.926942
275	4	the	3.732772
275	5	crime	12.981991
275	6	.	2.437407
276	1	The	0.0
276	2	firefighter	20.064129
276	3	fought	15.926942
276	4	the	3.732772
276	5	fire	9.938139
276	6	.	2.20741
277	1	The	0.0
277	2	fisherman	19.078993
277	3	caught	12.618053
277	4	the	3.195446
277	5	ball	6.874335
277	6	.	2.659165
278	1	The	0.0
278	2	fisherman	19.078993
278	3	caught	12.618053
278	4	the	3.195446
278	5	fish	9.328101
278	6	.	2.793331
279	1	The	0.0
279	2	fisherman	19.078993
279	3	checked	15.460068
279	4	the	4.032498
279	5	car	8.003045
279	6	.	2.415765
280	1	The	0.0
280	2	fisherman	19.078993
280	3	checked	15.460068
280	4	the	4.032498
280	5	net	13.882459
280	6	.	4.816125
281	1	The	0.0
281	2	fisherman	19.078993
281	3	sold	11.546219
281	4	the	4.299383
281	5	drug	9.890085
281	6	.	2.528698
282	1	The	0.0
282	2	fisherman	19.078993
282	3	sold	11.546219
282	4	the	4.299383
282	5	fish	9.630086
282	6	.	2.487199
283	1	The	0.0
283	2	florist	18.570047
283	3	sold	11.071632
283	4	the	3.934428
283	5	bike	14.597077
283	6	.	2.585666
284	1	The	0.0
284	2	florist	18.570047
284	3	sold	11.071632
284	4	the	3.934428
284	5	flower	13.143909
284	6	.	3.123263
285	1	The	0.0
285	2	UNK-LC-er	12.617924
285	3	chased	19.720497
285	4	the	3.158465
285	5	toy	11.371241
285	6	.	3.472399
286	1	The	0.0
286	2	UNK-LC-er	12.617924
286	3	chased	19.720497
286	4	the	3.158465
286	5	ball	7.925698
286	6	.	2.110095
287	1	The	0.0
287	2	UNK-LC-er	12.617924
287	3	delivered	15.937516
287	4	the	4.448094
287	5	lecture	14.111128
287	6	.	2.598644
288	1	The	0.0
288	2	UNK-LC-er	12.617924
288	3	delivered	15.937516
288	4	the	4.448094
288	5	kick	14.33541
288	6	.	2.486055
289	1	The	0.0
289	2	UNK-LC-er	12.617924
289	3	hit	12.945264
289	4	the	2.222418
289	5	car	8.933968
289	6	.	2.093715
290	1	The	0.0
290	2	UNK-LC-er	12.617924
290	3	hit	12.945264
290	4	the	2.222418
290	5	ball	8.68544
290	6	.	1.659922
291	1	The	0.0
291	2	UNK-LC-er	12.617924
291	3	kicked	17.807835
291	4	the	5.574858
291	5	vase	15.707255
291	6	.	2.6494
292	1	The	0.0
292	2	UNK-LC-er	12.617924
292	3	kicked	17.807835
292	4	the	5.574858
292	5	ball	7.148859
292	6	.	3.036061
293	1	The	0.0
293	2	UNK-LC-er	12.617924
293	3	passed	14.766336
293	4	the	4.355029
293	5	knife	14.60008
293	6	.	1.951014
294	1	The	0.0
294	2	UNK-LC-er	12.617924
294	3	passed	14.766336
294	4	the	4.355029
294	5	ball	9.943476
294	6	.	2.01054
295	1	The	0.0
295	2	gardener	18.041651
295	3	cut	13.627845
295	4	the	2.787759
295	5	fish	12.247903
295	6	.	3.102204
296	1	The	0.0
296	2	gardener	18.041651
296	3	cut	13.627845
296	4	the	2.787759
296	5	grass	12.626523
296	6	.	2.752106
297	1	The	0.0
297	2	gardener	18.041651
297	3	decorated	17.059462
297	4	the	6.142991
297	5	book	8.515926
297	6	.	1.988174
298	1	The	0.0
298	2	gardener	18.041651
298	3	decorated	17.059462
298	4	the	6.142991
298	5	garden	10.540336
298	6	.	2.142535
299	1	The	0.0
299	2	gardener	18.041651
299	3	gathered	13.626966
299	4	the	6.452546
299	5	flag	11.59326
299	6	.	2.298362
300	1	The	0.0
300	2	gardener	18.041651
300	3	gathered	13.626966
300	4	the	6.452546
300	5	grass	13.014687
300	6	.	2.335944
301	1	The	0.0
301	2	gardener	18.041651
301	3	pushed	14.713183
301	4	the	2.505434
301	5	demonstrator	18.758942
301	6	.	4.08565
302	1	The	0.0
302	2	gardener	18.041651
302	3	pushed	14.713183
302	4	the	2.505434
302	5	mower	18.106213
302	6	.	4.196806
303	1	The	0.0
303	2	general	9.932637
303	3	gathered	18.533451
303	4	the	6.526307
303	5	bread	15.550691
303	6	.	2.616016
304	1	The	0.0
304	2	general	9.932637
304	3	gathered	18.533451
304	4	the	6.526307
304	5	soldier	15.465148
304	6	.	2.448539
305	1	The	0.0
305	2	general	9.932637
305	3	sent	16.11887
305	4	the	3.360265
305	5	postcard	18.005829
305	6	.	4.591733
306	1	The	0.0
306	2	general	9.932637
306	3	sent	16.11887
306	4	the	3.360265
306	5	soldier	16.223824
306	6	.	4.524773
307	1	The	0.0
307	2	general	9.932637
307	3	won	14.041462
307	4	the	4.506313
307	5	toy	14.79987
307	6	.	3.596965
308	1	The	0.0
308	2	general	9.932637
308	3	won	14.041462
308	4	the	4.506313
308	5	battle	9.265875
308	6	.	2.134291
309	1	The	0.0
309	2	UNK-LC-er	12.617924
309	3	caught	14.905396
309	4	the	3.125079
309	5	fish	11.140422
309	6	.	2.790456
310	1	The	0.0
310	2	UNK-LC-er	12.617924
310	3	caught	14.905396
310	4	the	3.125079
310	5	ball	7.914991
310	6	.	2.468622
311	1	The	0.0
311	2	UNK-LC-er	12.617924
311	3	grabbed	17.731014
311	4	the	3.073818
311	5	phone	9.289987
311	6	.	2.354321
312	1	The	0.0
312	2	UNK-LC-er	12.617924
312	3	grabbed	17.731014
312	4	the	3.073818
312	5	ball	7.088119
312	6	.	2.113807
313	1	The	0.0
313	2	UNK-LC-er	12.617924
313	3	held	13.505352
313	4	the	4.333374
313	5	child	12.566017
313	6	.	2.264405
314	1	The	0.0
314	2	UNK-LC-er	12.617924
314	3	held	13.505352
314	4	the	4.333374
314	5	ball	9.846331
314	6	.	1.934128
315	1	The	0.0
315	2	UNK-LC-er	12.617924
315	3	threw	16.727491
315	4	the	3.300781
315	5	bomb	12.377615
315	6	.	3.376461
316	1	The	0.0
316	2	UNK-LC-er	12.617924
316	3	threw	16.727491
316	4	the	3.300781
316	5	ball	6.050696
316	6	.	3.661095
317	1	The	0.0
317	2	government	7.059248
317	3	offered	11.620747
317	4	the	3.751609
317	5	drink	18.897003
317	6	.	3.275144
318	1	The	0.0
318	2	government	7.059248
318	3	offered	11.620747
318	4	the	3.751609
318	5	protection	9.545967
318	6	.	3.822434
319	1	The	0.0
319	2	grandfather	16.717751
319	3	told	12.18674
319	4	the	2.34545
319	5	strategy	15.257219
319	6	.	2.876031
320	1	The	0.0
320	2	grandfather	16.717751
320	3	told	12.18674
320	4	the	2.34545
320	5	story	6.098216
320	6	.	2.63333
321	1	The	0.0
321	2	guard	15.082592
321	3	opened	12.80667
321	4	the	4.247567
321	5	present	11.887444
321	6	.	5.115876
322	1	The	0.0
322	2	guard	15.082592
322	3	opened	12.80667
322	4	the	4.247567
322	5	jail	15.215762
322	6	.	2.287105
323	1	The	0.0
323	2	guard	15.082592
323	3	tied	15.23842
323	4	the	5.32756
323	5	roast	18.323324
323	6	.	7.074792
324	1	The	0.0
324	2	guard	15.082592
324	3	tied	15.23842
324	4	the	5.32756
324	5	prisoner	16.118963
324	6	.	3.694632
325	1	The	0.0
325	2	guest	14.948643
325	3	held	12.941097
325	4	the	5.685847
325	5	camera	10.655679
325	6	.	2.068598
326	1	The	0.0
326	2	guest	14.948643
326	3	held	12.941097
326	4	the	5.685847
326	5	drink	15.379638
326	6	.	2.337497
327	1	The	0.0
327	2	guest	14.948643
327	3	hung	17.610735
327	4	the	5.526804
327	5	laundry	13.06542
327	6	.	2.356429
328	1	The	0.0
328	2	guest	14.948643
328	3	hung	17.610735
328	4	the	5.526804
328	5	coat	12.927882
328	6	.	2.636311
329	1	The	0.0
329	2	guide	13.934898
329	3	described	12.279209
329	4	the	2.29866
329	5	software	12.871835
329	6	.	4.051064
330	1	The	0.0
330	2	guide	13.934898
330	3	described	12.279209
330	4	the	2.29866
330	5	monument	17.058899
330	6	.	2.511313
331	1	The	0.0
331	2	UNK-LC	9.832897
331	3	fixed	16.550549
331	4	the	4.398528
331	5	bike	15.963355
331	6	.	2.315354
332	1	The	0.0
332	2	UNK-LC	9.832897
332	3	fixed	16.550549
332	4	the	4.398528
332	5	hair	12.862006
332	6	.	2.521315
333	1	The	0.0
333	2	UNK-LC	9.832897
333	3	flipped	19.045189
333	4	the	5.5111
333	5	board	10.945411
333	6	.	2.313526
334	1	The	0.0
334	2	UNK-LC	9.832897
334	3	flipped	19.045189
334	4	the	5.5111
334	5	hair	11.311925
334	6	.	2.653516
335	1	The	0.0
335	2	UNK-LC	9.832897
335	3	sprayed	19.49502
335	4	the	3.030761
335	5	pesticide	16.272127
335	6	.	2.433312
336	1	The	0.0
336	2	UNK-LC	9.832897
336	3	sprayed	19.49502
336	4	the	3.030761
336	5	foam	18.492632
336	6	.	4.15624
337	1	The	0.0
337	2	UNK-LC	9.832897
337	3	washed	18.610746
337	4	the	4.568274
337	5	infant	15.114284
337	6	.	5.132741
338	1	The	0.0
338	2	UNK-LC	9.832897
338	3	washed	18.610746
338	4	the	4.568274
338	5	hair	11.171422
338	6	.	2.642753
339	1	The	0.0
339	2	UNK-LC-er	12.617924
339	3	faced	14.987914
339	4	the	4.230524
339	5	camera	13.384104
339	6	.	2.069266
340	1	The	0.0
340	2	UNK-LC-er	12.617924
340	3	faced	14.987914
340	4	the	4.230524
340	5	mountain	13.627768
340	6	.	3.032188
341	1	The	0.0
341	2	horse	13.409903
341	3	drew	14.506797
341	4	the	4.031268
341	5	trailer	17.073484
341	6	.	2.382107
342	1	The	0.0
342	2	horse	13.409903
342	3	drew	14.506797
342	4	the	4.031268
342	5	carriage	14.18681
342	6	.	2.695198
343	1	The	0.0
343	2	horse	13.409903
343	3	moved	13.332343
343	4	the	5.749658
343	5	suitcase	14.214735
343	6	.	2.516013
344	1	The	0.0
344	2	horse	13.409903
344	3	moved	13.332343
344	4	the	5.749658
344	5	cart	13.848951
344	6	.	2.692127
345	1	The	0.0
345	2	horse	13.409903
345	3	pulled	13.606077
345	4	the	4.1747
345	5	suitcase	13.041353
345	6	.	2.899958
346	1	The	0.0
346	2	horse	13.409903
346	3	pulled	13.606077
346	4	the	4.1747
346	5	cart	12.084541
346	6	.	3.107533
347	1	The	0.0
347	2	hostess	17.277239
347	3	explained	14.233604
347	4	the	3.777047
347	5	poem	13.055312
347	6	.	2.381624
348	1	The	0.0
348	2	hostess	17.277239
348	3	explained	14.233604
348	4	the	3.777047
348	5	procedure	13.71105
348	6	.	2.463669
349	1	The	0.0
349	2	hound	21.154989
349	3	fetched	19.00366
349	4	the	3.802587
349	5	money	5.759385
349	6	.	2.207919
350	1	The	0.0
350	2	hound	21.154989
350	3	fetched	19.00366
350	4	the	3.802587
350	5	bird	14.141242
350	6	.	2.22567
351	1	The	0.0
351	2	UNK-LC	9.832897
351	3	cleaned	17.456104
351	4	the	4.437774
351	5	fish	10.250547
351	6	.	2.592557
352	1	The	0.0
352	2	UNK-LC	9.832897
352	3	cleaned	17.456104
352	4	the	4.437774
352	5	dish	13.851363
352	6	.	1.894924
353	1	The	0.0
353	2	UNK-LC	9.832897
353	3	cleaned	17.456104
353	4	the	4.437774
353	5	street	8.085443
353	6	.	2.023888
354	1	The	0.0
354	2	UNK-LC	9.832897
354	3	cleaned	17.456104
354	4	the	4.437774
354	5	window	8.409559
354	6	.	2.456432
355	1	The	0.0
355	2	UNK-LC	9.832897
355	3	mopped	21.586555
355	4	the	4.496599
355	5	barracks	14.723058
355	6	.	1.978695
356	1	The	0.0
356	2	UNK-LC	9.832897
356	3	mopped	21.586555
356	4	the	4.496599
356	5	floor	7.721043
356	6	.	2.32111
357	1	The	0.0
357	2	UNK-LC	9.832897
357	3	washed	18.610746
357	4	the	4.568274
357	5	boat	8.740164
357	6	.	2.370199
358	1	The	0.0
358	2	UNK-LC	9.832897
358	3	washed	18.610746
358	4	the	4.568274
358	5	floor	8.260037
358	6	.	2.34836
359	1	The	0.0
359	2	housewife	18.09543
359	3	cleaned	16.659277
359	4	the	4.836292
359	5	shoe	13.250234
359	6	.	3.391349
360	1	The	0.0
360	2	housewife	18.09543
360	3	cleaned	16.659277
360	4	the	4.836292
360	5	table	7.663861
360	6	.	2.282486
361	1	The	0.0
361	2	illusionist	19.612331
361	3	performed	16.17277
361	4	the	5.47673
361	5	surgery	14.147477
361	6	.	1.565232
362	1	The	0.0
362	2	illusionist	19.612331
362	3	performed	16.17277
362	4	the	5.47673
362	5	trick	10.649696
362	6	.	2.091378
363	1	The	0.0
363	2	illustrator	19.169796
363	3	decorated	15.942204
363	4	the	4.47047
363	5	garden	10.57436
363	6	.	2.215365
364	1	The	0.0
364	2	illustrator	19.169796
364	3	decorated	15.942204
364	4	the	4.47047
364	5	book	8.409939
364	6	.	2.094862
365	1	The	0.0
365	2	illustrator	19.169796
365	3	drew	13.451059
365	4	the	3.764466
365	5	carriage	14.303725
365	6	.	2.83625
366	1	The	0.0
366	2	illustrator	19.169796
366	3	drew	13.451059
366	4	the	3.764466
366	5	picture	8.332788
366	6	.	2.350435
367	1	The	0.0
367	2	investor	11.461817
367	3	rented	17.2502
367	4	the	4.462625
367	5	bicycle	13.998389
367	6	.	2.485074
368	1	The	0.0
368	2	investor	11.461817
368	3	rented	17.2502
368	4	the	4.462625
368	5	land	8.089228
368	6	.	2.302248
369	1	The	0.0
369	2	jockey	18.652973
369	3	rode	17.190323
369	4	the	3.213715
369	5	wave	12.910132
369	6	.	5.201423
370	1	The	0.0
370	2	jockey	18.652973
370	3	rode	17.190323
370	4	the	3.213715
370	5	horse	10.436837
370	6	.	3.471075
371	1	The	0.0
371	2	journalist	16.521475
371	3	carried	14.391159
371	4	the	3.499138
371	5	milk	14.764605
371	6	.	3.719445
372	1	The	0.0
372	2	journalist	16.521475
372	3	carried	14.391159
372	4	the	3.499138
372	5	article	10.915129
372	6	.	2.946437
373	1	The	0.0
373	2	journalist	16.521475
373	3	wrote	10.702321
373	4	the	3.89362
373	5	song	10.100222
373	6	.	2.060655
374	1	The	0.0
374	2	journalist	16.521475
374	3	wrote	10.702321
374	4	the	3.89362
374	5	article	8.223136
374	6	.	2.183981
375	1	The	0.0
375	2	killer	14.986504
375	3	pulled	14.400686
375	4	the	3.704775
375	5	cart	12.618007
375	6	.	3.433782
376	1	The	0.0
376	2	killer	14.986504
376	3	pulled	14.400686
376	4	the	3.704775
376	5	trigger	11.652427
376	6	.	2.819783
377	1	The	0.0
377	2	knight	20.561743
377	3	held	10.810188
377	4	the	4.537398
377	5	camera	12.841619
377	6	.	2.153327
378	1	The	0.0
378	2	knight	20.561743
378	3	held	10.810188
378	4	the	4.537398
378	5	sword	16.91416
378	6	.	2.038278
379	1	The	0.0
379	2	librarian	18.886448
379	3	climbed	16.668787
379	4	the	5.257741
379	5	tree	12.571404
379	6	.	2.381755
380	1	The	0.0
380	2	librarian	18.886448
380	3	climbed	16.668787
380	4	the	5.257741
380	5	ladder	8.59782
380	6	.	2.090285
381	1	The	0.0
381	2	librarian	18.886448
381	3	stacked	19.162203
381	4	the	5.196661
381	5	supply	11.992811
381	6	.	3.561818
382	1	The	0.0
382	2	librarian	18.886448
382	3	stacked	19.162203
382	4	the	5.196661
382	5	book	8.854623
382	6	.	2.362362
383	1	The	0.0
383	2	lumberjack	20.992134
383	3	cut	15.687468
383	4	the	3.888514
383	5	meat	12.143141
383	6	.	3.30778
384	1	The	0.0
384	2	lumberjack	20.992134
384	3	cut	15.687468
384	4	the	3.888514
384	5	tree	12.371105
384	6	.	2.63476
385	1	The	0.0
385	2	lumberjack	20.992134
385	3	stacked	20.392118
385	4	the	5.20631
385	5	book	8.681555
385	6	.	1.897747
386	1	The	0.0
386	2	lumberjack	20.992134
386	3	stacked	20.392118
386	4	the	5.20631
386	5	wood	13.749018
386	6	.	2.765451
387	1	The	0.0
387	2	lumberjack	20.992134
387	3	used	12.231042
387	4	the	4.792283
387	5	UNK-LC	8.703973
387	6	.	2.587614
388	1	The	0.0
388	2	lumberjack	20.992134
388	3	used	12.231042
388	4	the	4.792283
388	5	saw	18.37182
388	6	.	3.00736
389	1	The	0.0
389	2	magician	19.162115
389	3	read	12.729516
389	4	the	3.42926
389	5	newspaper	10.111104
389	6	.	2.489193
390	1	The	0.0
390	2	magician	19.162115
390	3	read	12.729516
390	4	the	3.42926
390	5	hand	10.963805
390	6	.	2.615567
391	1	The	0.0
391	2	manager	11.572661
391	3	rented	18.396894
391	4	the	4.213711
391	5	kayak	18.745178
391	6	.	2.84314
392	1	The	0.0
392	2	manager	11.572661
392	3	rented	18.396894
392	4	the	4.213711
392	5	room	8.777042
392	6	.	2.623264
393	1	The	0.0
393	2	mason	20.893448
393	3	built	11.786967
393	4	the	3.928772
393	5	snowman	20.303318
393	6	.	1.908391
394	1	The	0.0
394	2	mason	20.893448
394	3	built	11.786967
394	4	the	3.928772
394	5	house	7.111766
394	6	.	2.433907
395	1	The	0.0
395	2	mason	20.893448
395	3	fixed	19.093132
395	4	the	3.081553
395	5	bike	15.679309
395	6	.	2.328657
396	1	The	0.0
396	2	mason	20.893448
396	3	fixed	19.093132
396	4	the	3.081553
396	5	roof	11.232117
396	6	.	2.136949
397	1	The	0.0
397	2	mason	20.893448
397	3	fixed	19.093132
397	4	the	3.081553
397	5	tire	14.778339
397	6	.	3.197808
398	1	The	0.0
398	2	mason	20.893448
398	3	fixed	19.093132
398	4	the	3.081553
398	5	wall	10.745047
398	6	.	2.088076
399	1	The	0.0
399	2	mason	20.893448
399	3	mixed	18.086496
399	4	the	5.186496
399	5	soup	13.61995
399	6	.	1.756518
400	1	The	0.0
400	2	mason	20.893448
400	3	mixed	18.086496
400	4	the	5.186496
400	5	cement	15.698706
400	6	.	3.107253
401	1	The	0.0
401	2	mechanic	17.407511
401	3	assembled	14.593777
401	4	the	5.531683
401	5	art	10.538785
401	6	.	3.100473
402	1	The	0.0
